subject_id,modality,contrast,condition,roi,window,start_ms,end_ms,mean_amplitude,n_epochs_condition,n_roi_channels,available_channels
200,ear_full_sens,face_vs_nonface,non_face,ear_full,W3,220.0,320.0,0.014648872700026027,80,11,"Fpz,M1,M2,EL1,EL3,EL4,EL5,ER1,ER2,ER3,ER4"
200,ear_full_sens,face_vs_nonface,non_face,ear_full,W4,320.0,600.0,0.001660843112109847,80,11,"Fpz,M1,M2,EL1,EL3,EL4,EL5,ER1,ER2,ER3,ER4"
200,ear_full_sens,face_vs_nonface,non_face,ear_full,W5,600.0,800.0,0.011364408721567652,80,11,"Fpz,M1,M2,EL1,EL3,EL4,EL5,ER1,ER2,ER3,ER4"
200,ear_full_sens,face_vs_nonface,non_face,ear_left,W1,80.0,130.0,1.4924736857663912,80,4,"EL1,EL3,EL4,EL5"
200,ear_full_sens,face_vs_nonface,non_face,ear_left,W2,130.0,220.0,1.8428800328984587,80,4,"EL1,EL3,EL4,EL5"
200,ear_full_sens,face_vs_nonface,non_face,ear_left,W3,220.0,320.0,1.3362593696503773,80,4,"EL1,EL3,EL4,EL5"
200,ear_full_sens,face_vs_nonface,non_face,ear_left,W4,320.0,600.0,-2.2498761907402245,80,4,"EL1,EL3,EL4,EL5"
200,ear_full_sens,face_vs_nonface,non_face,ear_left,W5,600.0,800.0,-0.79891064377567,80,4,"EL1,EL3,EL4,EL5"
200,ear_full_sens,face_vs_nonface,non_face,ear_mastoid,W1,80.0,130.0,0.6028460541017628,80,2,"M1,M2"
200,ear_full_sens,face_vs_nonface,non_face,ear_mastoid,W2,130.0,220.0,1.5404964242248895,80,2,"M1,M2"
200,ear_full_sens,face_vs_nonface,non_face,ear_mastoid,W3,220.0,320.0,2.1466651257412503,80,2,"M1,M2"
200,ear_full_sens,face_vs_nonface,non_face,ear_mastoid,W4,320.0,600.0,-2.095221771728908,80,2,"M1,M2"
200,ear_full_sens,face_vs_nonface,non_face,ear_mastoid,W5,600.0,800.0,-1.6238855237767837,80,2,"M1,M2"
200,ear_full_sens,face_vs_nonface,non_face,ear_right,W1,80.0,130.0,0.4563347389133962,80,4,"ER1,ER2,ER3,ER4"
200,ear_full_sens,face_vs_nonface,non_face,ear_right,W2,130.0,220.0,0.3459634883969769,80,4,"ER1,ER2,ER3,ER4"
200,ear_full_sens,face_vs_nonface,non_face,ear_right,W3,220.0,320.0,0.4833077432921178,80,4,"ER1,ER2,ER3,ER4"
200,ear_full_sens,face_vs_nonface,non_face,ear_right,W4,320.0,600.0,-1.4680671486089811,80,4,"ER1,ER2,ER3,ER4"
200,ear_full_sens,face_vs_nonface,non_face,ear_right,W5,600.0,800.0,-0.989601733815297,80,4,"ER1,ER2,ER3,ER4"
200,ear_full_sens,face_vs_nonface,non_face,ear_strict,W1,80.0,130.0,0.9000925806922673,80,10,"M1,M2,EL1,EL3,EL4,EL5,ER1,ER2,ER3,ER4"
200,ear_full_sens,face_vs_nonface,non_face,ear_strict,W2,130.0,220.0,1.1836366933631524,80,10,"M1,M2,EL1,EL3,EL4,EL5,ER1,ER2,ER3,ER4"
200,ear_full_sens,face_vs_nonface,non_face,ear_strict,W3,220.0,320.0,1.1571598703252481,80,10,"M1,M2,EL1,EL3,EL4,EL5,ER1,ER2,ER3,ER4"
200,ear_full_sens,face_vs_nonface,non_face,ear_strict,W4,320.0,600.0,-1.9062216900854638,80,10,"M1,M2,EL1,EL3,EL4,EL5,ER1,ER2,ER3,ER4"
200,ear_full_sens,face_vs_nonface,non_face,ear_strict,W5,600.0,800.0,-1.0401820557917434,80,10,"M1,M2,EL1,EL3,EL4,EL5,ER1,ER2,ER3,ER4"
200,ear_strict_sens,emotional_vs_neutral,emotional,ear_full,W1,80.0,130.0,1.3122312126226252,240,10,"M1,M2,EL1,EL3,EL4,EL5,ER1,ER2,ER3,ER4"
200,ear_strict_sens,emotional_vs_neutral,emotional,ear_full,W2,130.0,220.0,1.497633618000554,240,10,"M1,M2,EL1,EL3,EL4,EL5,ER1,ER2,ER3,ER4"
200,ear_strict_sens,emotional_vs_neutral,emotional,ear_full,W3,220.0,320.0,1.3319201530765923,240,10,"M1,M2,EL1,EL3,EL4,EL5,ER1,ER2,ER3,ER4"
200,ear_strict_sens,emotional_vs_neutral,emotional,ear_full,W4,320.0,600.0,1.2270513762055677,240,10,"M1,M2,EL1,EL3,EL4,EL5,ER1,ER2,ER3,ER4"
200,ear_strict_sens,emotional_vs_neutral,emotional,ear_full,W5,600.0,800.0,-0.7372771518425096,240,10,"M1,M2,EL1,EL3,EL4,EL5,ER1,ER2,ER3,ER4"
200,ear_strict_sens,emotional_vs_neutral,emotional,ear_left,W1,80.0,130.0,0.92952001183923,240,4,"EL1,EL3,EL4,EL5"
200,ear_strict_sens,emotional_vs_neutral,emotional,ear_left,W2,130.0,220.0,0.6730579403201077,240,4,"EL1,EL3,EL4,EL5"
200,ear_strict_sens,emotional_vs_neutral,emotional,ear_left,W3,220.0,320.0,1.0404489131467285,240,4,"EL1,EL3,EL4,EL5"
200,ear_strict_sens,emotional_vs_neutral,emotional,ear_left,W4,320.0,600.0,0.9077758808103875,240,4,"EL1,EL3,EL4,EL5"
200,ear_strict_sens,emotional_vs_neutral,emotional,ear_left,W5,600.0,800.0,-0.8133441941423449,240,4,"EL1,EL3,EL4,EL5"
200,ear_strict_sens,emotional_vs_neutral,emotional,ear_mastoid,W1,80.0,130.0,2.4087544376234664,240,2,"M1,M2"
200,ear_strict_sens,emotional_vs_neutral,emotional,ear_mastoid,W2,130.0,220.0,2.988103924527183,240,2,"M1,M2"
200,ear_strict_sens,emotional_vs_neutral,emotional,ear_mastoid,W3,220.0,320.0,2.90596939831446,240,2,"M1,M2"
200,ear_strict_sens,emotional_vs_neutral,emotional,ear_mastoid,W4,320.0,600.0,2.263856238438881,240,2,"M1,M2"
200,ear_strict_sens,emotional_vs_neutral,emotional,ear_mastoid,W5,600.0,800.0,-1.1168127121980236,240,2,"M1,M2"
200,ear_strict_sens,emotional_vs_neutral,emotional,ear_right,W1,80.0,130.0,1.1466808009055998,240,4,"ER1,ER2,ER3,ER4"
200,ear_strict_sens,emotional_vs_neutral,emotional,ear_right,W2,130.0,220.0,1.5769741424176855,240,4,"ER1,ER2,ER3,ER4"
200,ear_strict_sens,emotional_vs_neutral,emotional,ear_right,W3,220.0,320.0,0.8363667703875225,240,4,"ER1,ER2,ER3,ER4"
200,ear_strict_sens,emotional_vs_neutral,emotional,ear_right,W4,320.0,600.0,1.0279244404840906,240,4,"ER1,ER2,ER3,ER4"
200,ear_strict_sens,emotional_vs_neutral,emotional,ear_right,W5,600.0,800.0,-0.47144232936491715,240,4,"ER1,ER2,ER3,ER4"
200,ear_strict_sens,emotional_vs_neutral,emotional,ear_strict,W1,80.0,130.0,1.3122312126226252,240,10,"M1,M2,EL1,EL3,EL4,EL5,ER1,ER2,ER3,ER4"
200,ear_strict_sens,emotional_vs_neutral,emotional,ear_strict,W2,130.0,220.0,1.497633618000554,240,10,"M1,M2,EL1,EL3,EL4,EL5,ER1,ER2,ER3,ER4"
200,ear_strict_sens,emotional_vs_neutral,emotional,ear_strict,W3,220.0,320.0,1.3319201530765923,240,10,"M1,M2,EL1,EL3,EL4,EL5,ER1,ER2,ER3,ER4"
200,ear_strict_sens,emotional_vs_neutral,emotional,ear_strict,W4,320.0,600.0,1.2270513762055677,240,10,"M1,M2,EL1,EL3,EL4,EL5,ER1,ER2,ER3,ER4"
200,ear_strict_sens,emotional_vs_neutral,emotional,ear_strict,W5,600.0,800.0,-0.7372771518425096,240,10,"M1,M2,EL1,EL3,EL4,EL5,ER1,ER2,ER3,ER4"
200,ear_strict_sens,emotional_vs_neutral,neutral,ear_full,W1,80.0,130.0,1.4968960142739847,80,10,"M1,M2,EL1,EL3,EL4,EL5,ER1,ER2,ER3,ER4"
200,ear_strict_sens,emotional_vs_neutral,neutral,ear_full,W2,130.0,220.0,1.7107023421802137,80,10,"M1,M2,EL1,EL3,EL4,EL5,ER1,ER2,ER3,ER4"
