subject_id,modality,channel,n_nan,nan_pct,finite_min,finite_max,finite_std
203,scalp_sens,Fp1,0,0.0,-90.95704777035553,114.19944771167411,15.031716850383036
203,scalp_sens,O2,0,0.0,-54.063827863501956,72.42575181714255,11.431934345395582
203,scalp_sens,P4,0,0.0,-44.14417188854668,54.334551862818444,8.362312247785345
203,scalp_sens,P8,0,0.0,-46.8920718816089,59.47307184984493,10.075134163434484
203,scalp_sens,CP2,0,0.0,-149.1069276235412,208.09551947460932,24.039330577028746
203,scalp_sens,CP6,0,0.0,-35.1873039111606,33.604051915157925,6.330266834989226
203,scalp_sens,TP8,0,0.0,-52.2736198680218,46.64089588224306,8.483521468878038
203,scalp_sens,C4,0,0.0,-50.64818787212562,32.332119918369244,5.5949824606059755
203,scalp_sens,T8,0,0.0,-139.26119964839927,214.69745545794103,13.825334367753763
203,scalp_sens,Fc2,0,0.0,-36.75630790719924,38.06231590390189,7.021549745248332
203,scalp_sens,FC6,0,0.0,-41.6670558948008,35.66420790995653,7.315532673636554
203,scalp_sens,Fz,0,0.0,-56.176735858167376,42.06726789379036,8.451705038707786
203,scalp_sens,F4,0,0.0,-59.81538784898066,65.36924383495852,12.971176745986403
203,scalp_sens,F8,0,0.0,-42.402283892944524,56.12733185829211,8.131791397139818
203,scalp_sens,Fp2,0,0.0,-82.8516077908198,126.12167168157339,15.490295382559085
203,scalp_sens,Fpz,0,0.0,-74.74503181128694,92.68856776598386,13.658952120099201
205,ear_full_sens,Fpz,0,0.0,-88.58006377635684,129.51291167301133,15.904242623213891
205,ear_full_sens,M1,0,0.0,-75.00470381063133,54.16584386324439,8.181540760976906
205,ear_full_sens,M2,0,0.0,-76.23731180751929,49.593223874789146,8.944970943395248
205,ear_full_sens,EL1,0,0.0,-176.21211155510719,529.7781106624388,15.450535126218329
205,ear_full_sens,EL3,0,0.0,-76.63023180652726,43.341723890572666,7.100635295304288
205,ear_full_sens,EL4,0,0.0,-89.49148777405571,46.424463882789496,7.302530802139351
205,ear_full_sens,EL5,0,0.0,-73.85872781352464,60.226455847942816,7.330742939191196
205,ear_full_sens,ER1,0,0.0,-174.91267155838796,222.986975437012,12.558389643101235
205,ear_full_sens,ER2,0,0.0,-243.2290073859058,363.62745508192893,20.642848569735865
205,ear_full_sens,ER3,0,0.0,-79.25802379989273,64.77456383645995,7.520194951978014
205,ear_full_sens,ER4,0,0.0,-65.55042783450108,54.927083861322444,8.13967913854355
205,ear_strict_sens,M1,0,0.0,-75.00470381063133,54.16584386324439,8.181540760976906
205,ear_strict_sens,M2,0,0.0,-76.23731180751929,49.593223874789146,8.944970943395248
205,ear_strict_sens,EL1,0,0.0,-176.21211155510719,529.7781106624388,15.450535126218329
205,ear_strict_sens,EL3,0,0.0,-76.63023180652726,43.341723890572666,7.100635295304288
205,ear_strict_sens,EL4,0,0.0,-89.49148777405571,46.424463882789496,7.302530802139351
205,ear_strict_sens,EL5,0,0.0,-73.85872781352464,60.226455847942816,7.330742939191196
205,ear_strict_sens,ER1,0,0.0,-174.91267155838796,222.986975437012,12.558389643101235
205,ear_strict_sens,ER2,0,0.0,-243.2290073859058,363.62745508192893,20.642848569735865
205,ear_strict_sens,ER3,0,0.0,-79.25802379989273,64.77456383645995,7.520194951978014
205,ear_strict_sens,ER4,0,0.0,-65.55042783450108,54.927083861322444,8.13967913854355
205,scalp_sens,O1,0,0.0,-206.76595147796615,631.2647664062097,46.998510456967516
205,scalp_sens,Pz,0,0.0,-202.12743948967727,623.8935024248203,46.351291676317054
205,scalp_sens,P3,0,0.0,-203.39121548648654,618.4221424386342,46.59050417675775
205,scalp_sens,P7,0,0.0,-199.09543949733234,619.3085424363962,46.576726401399654
205,scalp_sens,CP1,0,0.0,-199.38796749659377,611.3251824565523,45.87674205050696
205,scalp_sens,CP5,0,0.0,-200.1854554945803,621.3039984313582,46.60573177277543
205,scalp_sens,TP7,0,0.0,-200.10227149479033,620.195070434158,46.54036404425469
205,scalp_sens,Cz,0,0.0,-192.03843151514957,611.388286456393,45.800158865167965
205,scalp_sens,C3,0,0.0,-195.46887950648852,613.6417264507036,45.9690555971531
205,scalp_sens,T7,0,0.0,-227.5590554254686,613.6743024506213,46.53335300914536
205,scalp_sens,FC1,0,0.0,-194.69009550845476,606.4363504688954,45.99758080782745
205,scalp_sens,FC5,0,0.0,-211.23140746669196,608.5953264634445,46.42284196290081
205,scalp_sens,F3,0,0.0,-199.30947149679196,602.6568304784378,46.39523273776733
205,scalp_sens,F7,0,0.0,-211.5520154658825,586.29791851974,48.727101664388165
205,scalp_sens,Fp1,0,0.0,-612.267966454172,741.8042221271244,60.65561269593036
205,scalp_sens,O2,0,0.0,-195.17167950723888,630.2017264088936,47.05112001852765
205,scalp_sens,P4,0,0.0,-202.1748794895575,623.4711664258866,46.365913646181696
205,scalp_sens,P8,0,0.0,-191.97737551530372,628.0837744142409,47.101361176285295
205,scalp_sens,CP6,0,0.0,-191.8452475156373,627.7127024151778,47.045845640502385
205,scalp_sens,TP8,0,0.0,-191.8380475156555,627.6551024153232,47.0489267390261
205,scalp_sens,C4,0,0.0,-201.98443149003833,616.6812784430294,45.84313459704719
205,scalp_sens,T8,0,0.0,-195.37678350672104,636.1551343938627,46.92032774264517
205,scalp_sens,FC6,0,0.0,-218.00759944958372,622.5230704282803,46.30213107176604
205,scalp_sens,Fz,0,0.0,-203.424703486402,604.9285104727023,46.123634193794366
205,scalp_sens,F4,0,0.0,-204.6276634833648,606.5822064685271,45.94949539946924
205,scalp_sens,F8,0,0.0,-270.1506873179351,713.6513261982036,53.05422878067158
205,scalp_sens,Fp2,0,0.0,-201.64483149089574,602.4970224788412,46.99463444694184
205,scalp_sens,Fpz,0,0.0,-195.50079950640793,592.4585585041859,47.23344120437846
206,ear_full_sens,Fpz,0,0.0,-136.22807965605716,178.6646235489152,29.084568809717208
206,ear_full_sens,M1,0,0.0,-44.533323887564165,85.27223978470829,8.015999333390132
206,ear_full_sens,M2,0,0.0,-71.98993581824288,67.15662383044582,7.336913318541196
206,ear_full_sens,EL1,0,0.0,-130.30073567102227,143.49227163771684,13.471908722744173
206,ear_full_sens,EL3,0,0.0,-69.71797582397903,74.09775181292116,10.462452270946416
206,ear_full_sens,EL4,0,0.0,-51.33479987039209,57.92566785375175,6.954301045775466
206,ear_full_sens,EL5,0,0.0,-139.69284764730946,144.10044763618134,12.16705898808863
206,ear_full_sens,ER1,0,0.0,-202.98833548750372,263.2043513354729,21.755272656192496
206,ear_full_sens,ER2,0,0.0,-46.74173988198845,46.15457188347091,7.46526171284569
206,ear_full_sens,ER3,0,0.0,-106.62587973079553,84.70584778613829,11.892236396753038
206,ear_full_sens,ER4,0,0.0,-87.14165577998847,61.62595984440941,7.77662319879931
206,ear_strict_sens,M1,0,0.0,-44.533323887564165,85.27223978470829,8.015999333390132
206,ear_strict_sens,M2,0,0.0,-71.98993581824288,67.15662383044582,7.336913318541196
206,ear_strict_sens,EL1,0,0.0,-130.30073567102227,143.49227163771684,13.471908722744173
206,ear_strict_sens,EL3,0,0.0,-69.71797582397903,74.09775181292116,10.462452270946416
206,ear_strict_sens,EL4,0,0.0,-51.33479987039209,57.92566785375175,6.954301045775466
206,ear_strict_sens,EL5,0,0.0,-139.69284764730946,144.10044763618134,12.16705898808863
206,ear_strict_sens,ER1,0,0.0,-202.98833548750372,263.2043513354729,21.755272656192496
206,ear_strict_sens,ER2,0,0.0,-46.74173988198845,46.15457188347091,7.46526171284569
206,ear_strict_sens,ER3,0,0.0,-106.62587973079553,84.70584778613829,11.892236396753038
206,ear_strict_sens,ER4,0,0.0,-87.14165577998847,61.62595984440941,7.77662319879931
