subject_id,window,start_ms,end_ms,channel,n_face_epochs,n_nonface_epochs,face_mean,nonface_mean,difference
200,W3,220.0,320.0,FC2,320,80,-2.6973401098628598,-4.7922421330576706,2.094902023194811
200,W3,220.0,320.0,FC6,320,80,-1.5841378643301447,-2.1445599847903027,0.560422120460158
200,W3,220.0,320.0,Fz,320,80,-4.838565175611627,-6.257625987451134,1.4190608118395076
200,W3,220.0,320.0,F4,320,80,-4.307697802851986,-6.042227620851492,1.7345298179995057
200,W3,220.0,320.0,F8,320,80,-2.9461855945782145,-3.5756051423171162,0.6294195477389017
200,W3,220.0,320.0,Fp2,320,80,-12.784704421587255,-10.779251138642586,-2.0054532829446696
200,W3,220.0,320.0,Fpz,320,80,-11.940364426113586,-9.312295550151573,-2.628068875962013
200,W4,320.0,600.0,O1,320,80,7.289346899562267,2.167887487340279,5.121459412221988
200,W4,320.0,600.0,Pz,320,80,2.926316032425924,-2.8008792999099357,5.72719533233586
200,W4,320.0,600.0,P3,320,80,4.083516277168879,0.011157621663301902,4.072358655505577
200,W4,320.0,600.0,P7,320,80,5.9713154048744785,1.5230004888877589,4.448314915986719
200,W4,320.0,600.0,CP1,320,80,1.0994066995019691,-2.9040442930478503,4.003450992549819
200,W4,320.0,600.0,CP5,320,80,2.7459994221896937,-1.5815311470647933,4.3275305692544865
200,W4,320.0,600.0,TP7,320,80,3.0780399523099704,-1.2842033266806476,4.3622432789906185
200,W4,320.0,600.0,Cz,320,80,-0.8772294762604916,-4.531223263980194,3.653993787719702
200,W4,320.0,600.0,C3,320,80,-0.22779671665321885,-4.161708168201313,3.9339114515480946
200,W4,320.0,600.0,T7,320,80,1.244542345418362,-3.4890355982412986,4.733577943659661
200,W4,320.0,600.0,FC1,320,80,-2.134682030419011,-3.798952280454679,1.6642702500356679
200,W4,320.0,600.0,FC5,320,80,-1.5750055082013286,-3.14005658131989,1.5650510731185614
200,W4,320.0,600.0,F3,320,80,-4.32527972946951,-0.619807778966984,-3.7054719505025258
200,W4,320.0,600.0,F7,320,80,-3.664378235994056,-0.24079421878863905,-3.423584017205417
200,W4,320.0,600.0,Fp1,320,80,-12.232002765399436,16.601400883635883,-28.83340364903532
200,W4,320.0,600.0,O2,320,80,9.308882147572472,2.715473370504516,6.593408777067956
200,W4,320.0,600.0,P4,320,80,5.738337410356403,0.9121839745165353,4.826153435839867
200,W4,320.0,600.0,P8,320,80,7.004069486033965,2.2893855147945503,4.714683971239415
200,W4,320.0,600.0,CP2,320,80,1.6599615799770335,-2.9282743804849782,4.588235960462011
200,W4,320.0,600.0,CP6,320,80,3.5543860074820874,-1.1763727199288305,4.730758727410918
200,W4,320.0,600.0,TP8,320,80,4.319393890598127,-0.7187819779343337,5.03817586853246
200,W4,320.0,600.0,C4,320,80,0.300270578087177,-2.7745647751214504,3.0748353532086274
200,W4,320.0,600.0,T8,320,80,2.025256924701325,-2.771875974866035,4.7971328995673606
200,W4,320.0,600.0,FC2,320,80,-1.9825003524452591,-3.776323207313037,1.793822854867778
200,W4,320.0,600.0,FC6,320,80,-1.2788922435092032,-1.1826709851927795,-0.0962212583164237
200,W4,320.0,600.0,Fz,320,80,-4.178855195120943,-1.4105143196193444,-2.7683408755015986
200,W4,320.0,600.0,F4,320,80,-3.831554220537758,-0.6409975510795842,-3.1905566694581737
200,W4,320.0,600.0,F8,320,80,-3.259042866485092,2.8722902718680805,-6.131333138353172
200,W4,320.0,600.0,Fp2,320,80,-12.782684977769524,18.328246882021865,-31.11093185979139
200,W4,320.0,600.0,Fpz,320,80,-11.694951585745768,15.559119342441184,-27.25407092818695
200,W5,600.0,800.0,O1,320,80,0.5002628197008286,-0.6096832598256833,1.109946079526512
200,W5,600.0,800.0,Pz,320,80,0.292922238702632,-2.812582009989101,3.105504248691733
200,W5,600.0,800.0,P3,320,80,-0.2389283121972733,-1.9931349987127438,1.7542066865154704
200,W5,600.0,800.0,P7,320,80,-0.8875670517652775,-0.8148422082420594,-0.07272484352321806
200,W5,600.0,800.0,CP1,320,80,-0.5818860307679019,-2.175612003885264,1.5937259731173623
200,W5,600.0,800.0,CP5,320,80,-0.9336694544624005,-2.013883811364274,1.0802143569018734
200,W5,600.0,800.0,TP7,320,80,-1.5807261271252602,-1.2927465003661052,-0.287979626759155
200,W5,600.0,800.0,Cz,320,80,-0.916876055739905,-2.3342484120001528,1.4173723562602478
200,W5,600.0,800.0,C3,320,80,-1.0398161504996306,-3.0973561007480668,2.057539950248436
200,W5,600.0,800.0,T7,320,80,-1.10672344748793,-2.289656411297289,1.182932963809359
200,W5,600.0,800.0,FC1,320,80,-0.8115064232341219,-2.2312115949920432,1.4197051717579212
200,W5,600.0,800.0,FC5,320,80,-0.8422835374481066,-2.0718587735132483,1.2295752360651417
200,W5,600.0,800.0,F3,320,80,-0.0502048202246699,-0.8586666405540666,0.8084618203293967
200,W5,600.0,800.0,F7,320,80,-0.20026211889478326,-0.134894215950845,-0.06536790294393827
200,W5,600.0,800.0,Fp1,320,80,3.000657142233594,11.589534612648729,-8.588877470415134
200,W5,600.0,800.0,O2,320,80,1.964360652948109,-0.14249052830858713,2.106851181256696
200,W5,600.0,800.0,P4,320,80,1.308088684189929,-0.6926028574869225,2.0006915416768516
200,W5,600.0,800.0,P8,320,80,0.3053702533023723,0.4710278973490968,-0.1656576440467245
200,W5,600.0,800.0,CP2,320,80,0.08782152763678168,-1.8941310998343701,1.9819526274711519
200,W5,600.0,800.0,CP6,320,80,0.6611032230468566,-0.9598890695390866,1.6209922925859432
200,W5,600.0,800.0,TP8,320,80,0.21309815416910072,0.10186997128252863,0.11122818288657209
200,W5,600.0,800.0,C4,320,80,-0.007910487105907126,-1.140039120168089,1.132128633062182
200,W5,600.0,800.0,T8,320,80,-0.10516611292354172,-0.6429644906156318,0.53779837769209
200,W5,600.0,800.0,FC2,320,80,-0.5454674426699534,-1.5330381838378828,0.9875707411679294
200,W5,600.0,800.0,FC6,320,80,0.015508612733653806,0.33983976337379046,-0.3243311506401367
200,W5,600.0,800.0,Fz,320,80,-0.5629116899652786,-0.25654697483748073,-0.3063647151277979
200,W5,600.0,800.0,F4,320,80,-0.2237485918183804,0.6597957471679256,-0.8835443389863059
200,W5,600.0,800.0,F8,320,80,0.782079813535719,3.138735715226657,-2.356655901690938
200,W5,600.0,800.0,Fp2,320,80,3.289407021865695,13.252565568299799,-9.963158546434105
200,W5,600.0,800.0,Fpz,320,80,2.5535086558999365,10.780267871961875,-8.22675921606194
201,W1,80.0,130.0,O1,320,80,11.527018810940833,6.851325354735699,4.675693456205134
201,W1,80.0,130.0,Pz,320,80,1.481887625715275,0.6055372790129228,0.8763503467023523
201,W1,80.0,130.0,P3,320,80,2.35322346735762,1.0656819492306104,1.2875415181270096
201,W1,80.0,130.0,P7,320,80,3.986908015755593,1.994795750169454,1.992112265586139
201,W1,80.0,130.0,CP1,320,80,-1.2978456866795383,-1.6630229354187211,0.3651772487391829
201,W1,80.0,130.0,Cz,320,80,-3.354297579218778,-2.9624645909263045,-0.3918329882924736
201,W1,80.0,130.0,C3,320,80,-1.963474813587692,-2.839313336192676,0.8758385226049841
201,W1,80.0,130.0,FC1,320,80,-3.7052341821784474,-3.0181706154117025,-0.6870635667667448
201,W1,80.0,130.0,FC5,320,80,-2.6894289273002387,-3.405318136158539,0.7158892088583002
201,W1,80.0,130.0,F3,320,80,-4.532710796396441,-5.422322211741072,0.8896114153446311
201,W1,80.0,130.0,F7,320,80,-3.285100501876518,-4.511833102220026,1.2267326003435084
201,W1,80.0,130.0,Fp1,320,80,-5.607368555319221,-3.10697522028205,-2.5003933350371708
201,W1,80.0,130.0,O2,320,80,13.043181189012445,9.79143354086269,3.251747648149756
201,W1,80.0,130.0,P4,320,80,4.791605263454435,4.5442885858215085,0.2473166776329263
201,W1,80.0,130.0,P8,320,80,10.851949556031355,10.177008695137292,0.674940860894063
201,W1,80.0,130.0,CP2,320,80,-0.5125970709149549,-0.6504294362068976,0.13783236529194276
201,W1,80.0,130.0,CP6,320,80,2.7807729607219085,2.547664622986006,0.23310833773590245
201,W1,80.0,130.0,TP8,320,80,5.19894700502984,4.826988658418964,0.37195834661087623
201,W1,80.0,130.0,C4,320,80,-1.0547631425768824,-0.6764475397770257,-0.37831560279985676
201,W1,80.0,130.0,T8,320,80,1.582543278753961,1.6917826184261082,-0.10923933967214716
201,W1,80.0,130.0,FC2,320,80,-3.1880133974444242,-2.0834551449261736,-1.1045582525182507
201,W1,80.0,130.0,FC6,320,80,-1.029567141913558,-0.23905524994106495,-0.7905118919724929
201,W1,80.0,130.0,Fz,320,80,-4.115543029700196,-2.8845171645871304,-1.2310258651130654
201,W1,80.0,130.0,F4,320,80,-2.8257806426417695,-1.4103637502961262,-1.4154168923456434
201,W1,80.0,130.0,F8,320,80,-0.42174333090265703,0.7979570413798222,-1.219700372282479
201,W1,80.0,130.0,Fp2,320,80,-5.471220537663311,-1.9086850960073554,-3.562535441655956
201,W1,80.0,130.0,Fpz,320,80,-5.172693752748873,-2.8459507339354584,-2.3267430188134144
201,W2,130.0,220.0,O1,320,80,11.272290063815946,13.954073745635094,-2.681783681819148
201,W2,130.0,220.0,Pz,320,80,2.4772909600925557,3.4352956430197743,-0.9580046829272186
201,W2,130.0,220.0,P3,320,80,2.603261255571113,3.2458887382193686,-0.6426274826482556
201,W2,130.0,220.0,P7,320,80,1.8908347332862314,2.031780953311143,-0.14094622002491142
201,W2,130.0,220.0,CP1,320,80,-0.5782243935481528,-0.6598210787746,0.08159668522644714
201,W2,130.0,220.0,Cz,320,80,-2.279076014536145,-2.831017050713697,0.5519410361775519
201,W2,130.0,220.0,C3,320,80,-1.881832759023618,-3.475663692803746,1.593830933780128
201,W2,130.0,220.0,FC1,320,80,-3.16201581832734,-3.980979604029405,0.8189637857020653
201,W2,130.0,220.0,FC5,320,80,-3.231720251597102,-5.2584181727618455,2.0266979211647436
201,W2,130.0,220.0,F3,320,80,-4.83663225952396,-7.421568826621545,2.584936567097585
201,W2,130.0,220.0,F7,320,80,-4.059595287494594,-7.395570053586308,3.335974766091714
201,W2,130.0,220.0,Fp1,320,80,-5.93212143249155,-6.467555984596071,0.5354345521045216
201,W2,130.0,220.0,O2,320,80,12.825777207784151,15.6863271588121,-2.8605499510279486
201,W2,130.0,220.0,P4,320,80,5.198133596163501,7.299886972956434,-2.1017533767929333
201,W2,130.0,220.0,P8,320,80,8.57879126743425,11.505531058222045,-2.9267397907877957
201,W2,130.0,220.0,CP2,320,80,0.3842015940847433,0.7682356171953112,-0.3840340231105679
201,W2,130.0,220.0,CP6,320,80,2.81271393658158,3.585175612319098,-0.7724616757375182
201,W2,130.0,220.0,TP8,320,80,3.8936566108601975,4.946106682685727,-1.0524500718255294
201,W2,130.0,220.0,C4,320,80,-0.3027285638176876,-0.2551258149808692,-0.047602748836818365
201,W2,130.0,220.0,T8,320,80,0.8004429039810959,0.8755754092570943,-0.07513250527599846
201,W2,130.0,220.0,FC2,320,80,-2.377022528084391,-2.6403155715534483,0.26329304346905724
201,W2,130.0,220.0,FC6,320,80,-1.015312237754492,-0.7980278234603022,-0.21728441429418988
201,W2,130.0,220.0,Fz,320,80,-3.724767150828734,-4.516151200776186,0.7913840499474518
201,W2,130.0,220.0,F4,320,80,-2.3987077558702805,-2.7259131085399884,0.32720535266970785
201,W2,130.0,220.0,F8,320,80,-0.8875299250018794,-0.8874507017696774,-7.922323220199701e-05
201,W2,130.0,220.0,Fp2,320,80,-5.800907891682979,-5.298985679483948,-0.5019222121990303
201,W2,130.0,220.0,Fpz,320,80,-5.434764572605138,-5.6770577020921635,0.24229312948702564
201,W3,220.0,320.0,O1,320,80,10.37782689314783,12.684226000653629,-2.306399107505799
201,W3,220.0,320.0,Pz,320,80,2.5879223078943583,3.5221304329397976,-0.9342081250454393
201,W3,220.0,320.0,P3,320,80,2.8339112485624898,3.747446127733432,-0.9135348791709421
201,W3,220.0,320.0,P7,320,80,1.9180183331572682,2.967094890253791,-1.0490765570965228
201,W3,220.0,320.0,CP1,320,80,-0.05823482058744602,-0.40857968621314417,0.35034486562569817
201,W3,220.0,320.0,Cz,320,80,-1.6115179425653148,-3.089164791119773,1.4776468485544583
201,W3,220.0,320.0,C3,320,80,-1.5974503761121333,-3.057610316590109,1.460159940477976
201,W3,220.0,320.0,FC1,320,80,-2.7207629981162897,-4.324926322012834,1.604163323896544
201,W3,220.0,320.0,FC5,320,80,-3.3832573358768383,-5.126753466717253,1.7434961308404149
201,W3,220.0,320.0,F3,320,80,-4.845550568243949,-6.955887033199604,2.1103364649556546
201,W3,220.0,320.0,F7,320,80,-4.606225331314338,-7.0227394257772895,2.4165140944629515
201,W3,220.0,320.0,Fp1,320,80,-5.1791446938468395,-6.04690866687754,0.8677639730307005
201,W3,220.0,320.0,O2,320,80,11.199513509921978,14.579332272960107,-3.379818763038129
201,W3,220.0,320.0,P4,320,80,4.861272272007098,7.717985791005433,-2.856713518998335
201,W3,220.0,320.0,P8,320,80,7.61516229494423,12.691490538814188,-5.076328243869958
201,W3,220.0,320.0,CP2,320,80,0.8655558138416224,1.1252727402903915,-0.2597169264487691
201,W3,220.0,320.0,CP6,320,80,2.7965568239641367,3.5236233287410355,-0.7270665047768987
201,W3,220.0,320.0,TP8,320,80,3.277042333234258,5.318489292088978,-2.04144695885472
201,W3,220.0,320.0,C4,320,80,-0.018623889488046844,-0.2722763983922284,0.25365250890418156
201,W3,220.0,320.0,T8,320,80,0.10280837266745403,0.6588046451547069,-0.5559962724872529
201,W3,220.0,320.0,FC2,320,80,-2.0062711054433806,-3.3338642707693444,1.3275931653259638
201,W3,220.0,320.0,FC6,320,80,-1.2728597026881547,-1.2831346632098994,0.010274960521744703
201,W3,220.0,320.0,Fz,320,80,-3.4400754385839223,-5.0198462202595024,1.5797707816755802
201,W3,220.0,320.0,F4,320,80,-2.1332894029443787,-3.5304245592435546,1.3971351562991758
201,W3,220.0,320.0,F8,320,80,-1.4508822645057493,-1.2902227651845077,-0.16065949932124157
201,W3,220.0,320.0,Fp2,320,80,-4.6415737763777525,-5.372514017752375,0.7309402413746229
201,W3,220.0,320.0,Fpz,320,80,-4.658607500385951,-5.783309945021443,1.124702444635492
201,W4,320.0,600.0,O1,320,80,9.348205740379823,9.0260080735507,0.32219766682912265
201,W4,320.0,600.0,Pz,320,80,2.1071715813395966,3.23323112540258,-1.1260595440629833
201,W4,320.0,600.0,P3,320,80,2.4677602269502406,2.5297635837625316,-0.06200335681229108
201,W4,320.0,600.0,P7,320,80,2.6750340781262323,2.8652293616604982,-0.19019528353426596
201,W4,320.0,600.0,CP1,320,80,-0.31243211832777856,-1.1016533245399838,0.7892212062122053
201,W4,320.0,600.0,Cz,320,80,-2.0488793888640333,-3.1118696633532164,1.062990274489183
201,W4,320.0,600.0,C3,320,80,-1.7404956117299673,-2.6368444852350974,0.8963488735051302
201,W4,320.0,600.0,FC1,320,80,-3.2273015304829102,-3.9062938394840176,0.6789923090011074
201,W4,320.0,600.0,FC5,320,80,-2.9364995292327154,-4.279331867735298,1.3428323385025824
201,W4,320.0,600.0,F3,320,80,-5.344293989556316,-5.248492626351792,-0.09580136320452404
201,W4,320.0,600.0,F7,320,80,-4.023060952436847,-6.658969064290457,2.6359081118536105
201,W4,320.0,600.0,Fp1,320,80,-5.5394392666713355,-5.252568171448154,-0.2868710952231819
201,W4,320.0,600.0,O2,320,80,9.554961793946791,10.169670233474854,-0.6147084395280622
201,W4,320.0,600.0,P4,320,80,4.110143407872511,5.493778894806292,-1.3836354869337812
201,W4,320.0,600.0,P8,320,80,7.1478870224231175,9.761639483729112,-2.613752461305995
201,W4,320.0,600.0,CP2,320,80,0.6414956003475127,0.28191713861585455,0.3595784617316582
201,W4,320.0,600.0,CP6,320,80,2.817821124722792,2.5950908021787824,0.2227303225440096
201,W4,320.0,600.0,TP8,320,80,3.9032824716485472,4.68837092969354,-0.7850884580449926
201,W4,320.0,600.0,C4,320,80,-0.13274904444959698,-0.5603930204254085,0.4276439759758115
201,W4,320.0,600.0,T8,320,80,1.320599796586697,1.4398446818117898,-0.11924488522509291
201,W4,320.0,600.0,FC2,320,80,-2.34362614193264,-3.117928841652449,0.7743026997198093
201,W4,320.0,600.0,FC6,320,80,-0.948386040927118,-0.409702486349059,-0.538683554578059
201,W4,320.0,600.0,Fz,320,80,-3.9324324371901125,-4.2474538851524315,0.315021447962319
201,W4,320.0,600.0,F4,320,80,-2.3460626825358566,-3.108216904655298,0.7621542221194413
201,W4,320.0,600.0,F8,320,80,0.19020744201679848,0.7272250494941127,-0.5370176074773142
201,W4,320.0,600.0,Fp2,320,80,-4.834571095978599,-3.9451927901642962,-0.8893783058143025
201,W4,320.0,600.0,Fpz,320,80,-4.88023219697274,-4.789934792865619,-0.09029740410712073
201,W5,600.0,800.0,O1,320,80,4.347350639121868,4.286715900447045,0.06063473867482294
201,W5,600.0,800.0,Pz,320,80,1.2329245739584218,2.804926412893911,-1.5720018389354893
201,W5,600.0,800.0,P3,320,80,1.2211044831629445,0.5488161078968025,0.672288375266142
201,W5,600.0,800.0,P7,320,80,0.47643082195934133,0.9062954609058481,-0.4298646389465068
201,W5,600.0,800.0,CP1,320,80,0.17147861717925542,-1.2884378129241958,1.4599164301034513
201,W5,600.0,800.0,Cz,320,80,-0.5201152970067545,-1.9333878863877652,1.4132725893810107
201,W5,600.0,800.0,C3,320,80,-0.9396304382282714,-1.6150599096209586,0.6754294713926872
201,W5,600.0,800.0,FC1,320,80,-1.3859004218053543,-2.0023389773018296,0.6164385554964753
201,W5,600.0,800.0,FC5,320,80,-1.8178378229669958,-2.1935010206705883,0.37566319770359247
201,W5,600.0,800.0,F3,320,80,-3.21901189237944,-0.9275252120886099,-2.2914866802908302
201,W5,600.0,800.0,F7,320,80,-2.391520808713873,-3.371232472920066,0.9797116642061927
201,W5,600.0,800.0,Fp1,320,80,-1.7938529065367055,-1.9886866860760544,0.19483377953934888
201,W5,600.0,800.0,O2,320,80,4.894075121891801,4.456411885533009,0.4376632363587918
201,W5,600.0,800.0,P4,320,80,2.481844947109483,2.808252800375221,-0.3264078532657382
201,W5,600.0,800.0,P8,320,80,3.249424417885922,4.79903993393234,-1.5496155160464178
201,W5,600.0,800.0,CP2,320,80,0.840048657308238,0.07984727459538835,0.7602013827128496
201,W5,600.0,800.0,CP6,320,80,1.5928967281860116,0.6360507926879974,0.9568459354980142
201,W5,600.0,800.0,TP8,320,80,1.4855152385147272,1.9787866371616023,-0.4932713986468751
201,W5,600.0,800.0,C4,320,80,0.269740746602829,-0.5196310450415134,0.7893717916443423
201,W5,600.0,800.0,T8,320,80,0.07860054876957237,0.64687985223622,-0.5682793034666477
201,W5,600.0,800.0,FC2,320,80,-0.8466519224490383,-1.7414062718301635,0.8947543493811252
201,W5,600.0,800.0,FC6,320,80,-0.6612374418456141,-0.2089362919437382,-0.45230114990187587
201,W5,600.0,800.0,Fz,320,80,-1.831159471631315,-1.6817612238713915,-0.1493982477599236
201,W5,600.0,800.0,F4,320,80,-0.7218628314996787,-1.9780252332847705,1.2561624017850919
201,W5,600.0,800.0,F8,320,80,-0.2586394568643379,0.15249896101712226,-0.4111384178814602
201,W5,600.0,800.0,Fp2,320,80,-1.3869061306957406,-1.8609463552062517,0.4740402245105111
201,W5,600.0,800.0,Fpz,320,80,-2.07975506461892,-1.980678754022537,-0.099076310596383
202,W1,80.0,130.0,O1,320,80,13.383248182920564,11.664374864110606,1.7188733188099583
202,W1,80.0,130.0,Pz,320,80,4.33301245170668,4.288533170208872,0.04447928149780811
202,W1,80.0,130.0,P3,320,80,8.388882702042576,14.665803629078175,-6.276920927035599
202,W1,80.0,130.0,P7,320,80,8.443554567705958,9.673969114826814,-1.2304145471208567
