modality,contrast,roi,window,start_ms,end_ms,n_subjects,mean_difference,median_difference,std_difference,sem_difference,ci95_low,ci95_high,n_positive,n_negative,positive_pct,t_stat,p_ttest,wilcoxon_stat,p_wilcoxon,p_sign,effect_size_dz,p_fdr_ttest,p_fdr_wilcoxon
ear_full_main,emotional_vs_neutral,ear_mastoid,W4,320,600,11,1.1199710438685624,0.17642711140032707,4.029123882950258,1.2148265594187122,-1.5868312115711631,3.8267732993082877,6,5,54.54545454545455,0.9219184707358244,0.3782768451966856,32.0,0.9658203125,1.0,0.27796887770263407,0.6501286004724421,0.98828125
ear_full_main,emotional_vs_neutral,ear_right,W1,80,130,11,0.30199767371430825,-0.03333786279363869,1.3751466789941453,0.4146223241751711,-0.621838435672392,1.2258337831010084,4,7,36.36363636363637,0.7283680981603856,0.4830957851709142,30.0,0.8310546875,0.548828125,0.2196112446238864,0.7205496456786518,0.8918635670731707
ear_full_main,emotional_vs_neutral,ear_right,W2,130,220,11,0.05405535097020766,-0.4939200927784181,1.7126795484778703,0.5163923134923998,-1.0965384255782666,1.2046491275186821,3,8,27.272727272727273,0.10467884505217996,0.9187004695813936,21.0,0.3203125,0.2265625,0.03156185932053016,0.9473618703939071,0.6695963541666666
ear_full_main,emotional_vs_neutral,ear_right,W3,220,320,11,0.08832662846597515,-0.1948539020740273,1.9963392091907632,0.6019189191964164,-1.2528323011283047,1.429485558060255,5,6,45.45454545454545,0.14674173821267225,0.8862520528601778,28.0,0.7001953125,1.0,0.04424429879418101,0.9473618703939071,0.8326646959459459
ear_full_main,emotional_vs_neutral,ear_right,W4,320,600,11,0.3143530089203803,-0.29675151066203354,1.8062426464113193,0.5446026489531749,-0.8990973120952113,1.527803329935972,4,7,36.36363636363637,0.5772153505397446,0.5765573953784244,25.0,0.51953125,0.548828125,0.17403697645216354,0.7248150113328764,0.7882543103448276
ear_full_main,face_vs_nonface,ear_full,W1,80,130,11,0.2611680556126864,0.016770199772255398,0.6229614685160562,0.18782994999241426,-0.1573431535280433,0.6796792647534161,9,2,81.81818181818181,1.3904494763653723,0.1945596666749168,5.0,0.009765625,0.0654296875,0.4192362911863707,0.5350390833560212,0.13368055555555555
ear_full_main,face_vs_nonface,ear_full,W2,130,220,11,0.34190175096581493,0.0034852749598078036,0.9228452159311402,0.2782483018925547,-0.2780741009742555,0.9618776029058853,6,5,54.54545454545455,1.2287649147912496,0.24729142835514628,22.0,0.365234375,1.0,0.37048656162869087,0.596051210236772,0.6695963541666666
ear_full_main,face_vs_nonface,ear_full,W3,220,320,11,0.43406793581979847,0.017511514620746002,1.1428299401401099,0.34457619187536964,-0.3336956647598381,1.201831536399435,7,4,63.63636363636363,1.2597154012799505,0.23637789361073366,13.0,0.0830078125,0.548828125,0.3798184844252349,0.594321561078416,0.405517578125
ear_full_main,face_vs_nonface,ear_full,W4,320,600,11,0.6362775191353058,0.0125378590872706,1.6262438802989665,0.4903309789603011,-0.4562479854081438,1.7288030236787555,10,1,90.9090909090909,1.2976490298134338,0.22354205049395168,6.0,0.013671875,0.01171875,0.39125590376907887,0.5785794248078749,0.13368055555555555
ear_full_main,face_vs_nonface,ear_left,W1,80,130,11,-0.187524889631887,0.1788420334798686,1.043047004088345,0.314490504660485,-0.8882534016399741,0.5132036223762002,6,5,54.54545454545455,-0.5962815628864009,0.5642402231979664,28.0,0.7001953125,1.0,-0.17978565577280908,0.7248150113328764,0.8326646959459459
