subject_id,modality,contrast,condition_a,condition_b,roi,window,start_ms,end_ms,mean_a,mean_b,difference,n_a,n_b
203,ear_full_main,face_vs_nonface,face,non_face,ear_full,W1,80,130,0.0075630844272703,-0.0100462105305433,0.0176092949578136,320.0,80.0
205,ear_full_main,face_vs_nonface,face,non_face,ear_full,W1,80,130,-0.0068095834674018,-0.0121207774887414,0.005311194021339601,320.0,80.0
206,ear_full_main,face_vs_nonface,face,non_face,ear_full,W1,80,130,0.0010111130285977,-0.013179692396469,0.0141908054250667,320.0,80.0
208,ear_full_main,face_vs_nonface,face,non_face,ear_full,W1,80,130,-0.0037298062558355,-0.0205000060280909,0.016770199772255398,320.0,80.0
209,ear_full_main,face_vs_nonface,face,non_face,ear_full,W1,80,130,-0.0046982148087305,-0.0284682056913693,0.0237699908826388,320.0,80.0
211,ear_full_main,face_vs_nonface,face,non_face,ear_full,W1,80,130,-0.0024440051711024,0.0043765530212824,-0.0068205581923848,320.0,80.0
212,ear_full_main,face_vs_nonface,face,non_face,ear_full,W1,80,130,0.0159874719831408,-0.0161673667727236,0.032154838755864404,320.0,80.0
214,ear_full_main,face_vs_nonface,face,non_face,ear_full,W1,80,130,-0.0080469789689916,-0.0232021159883791,0.0151551370193875,320.0,80.0
200,ear_full_main,face_vs_nonface,face,non_face,ear_full,W2,130,220,0.0041276221046743,0.0108132575853124,-0.006685635480638101,320.0,80.0
201,ear_full_main,face_vs_nonface,face,non_face,ear_full,W2,130,220,0.8125490833334347,-2.237077354274273,3.0496264376077074,320.0,80.0
202,ear_full_main,face_vs_nonface,face,non_face,ear_full,W2,130,220,0.1533524540701177,-0.5527649000783664,0.7061173541484841,320.0,80.0
203,ear_full_main,face_vs_nonface,face,non_face,ear_full,W2,130,220,0.0046539087877562,-0.0178002400123923,0.0224541488001485,320.0,80.0
205,ear_full_main,face_vs_nonface,face,non_face,ear_full,W2,130,220,-5.4009182396596325e-05,-0.0035392841422044,0.0034852749598078036,320.0,80.0
206,ear_full_main,face_vs_nonface,face,non_face,ear_full,W2,130,220,-0.0024457838031079,-0.0263745528765591,0.0239287690734512,320.0,80.0
208,ear_full_main,face_vs_nonface,face,non_face,ear_full,W2,130,220,-0.0029865923293994,0.0057117646400823,-0.0086983569694817,320.0,80.0
209,ear_full_main,face_vs_nonface,face,non_face,ear_full,W2,130,220,-0.0058107356405887,-0.0256068590514476,0.019796123410858898,320.0,80.0
211,ear_full_main,face_vs_nonface,face,non_face,ear_full,W2,130,220,-0.0114901397277,-0.0070792834049591,-0.004410856322740901,320.0,80.0
212,ear_full_main,face_vs_nonface,face,non_face,ear_full,W2,130,220,-0.0017631112495454,-9.556257627415074e-05,-0.0016675486732712491,320.0,80.0
214,ear_full_main,face_vs_nonface,face,non_face,ear_full,W2,130,220,-0.0198911796069178,0.023135270323444,-0.043026449930361796,320.0,80.0
200,ear_full_main,face_vs_nonface,face,non_face,ear_full,W3,220,320,0.0055062094111913,0.0146730171827764,-0.0091668077715851,320.0,80.0
201,ear_full_main,face_vs_nonface,face,non_face,ear_full,W3,220,320,-0.6747296008178997,-4.452308455976361,3.7775788551584615,320.0,80.0
202,ear_full_main,face_vs_nonface,face,non_face,ear_full,W3,220,320,0.0085777227455263,-0.9182508775378816,0.9268286002834079,320.0,80.0
203,ear_full_main,face_vs_nonface,face,non_face,ear_full,W3,220,320,0.0124044473018514,-0.0104756966520209,0.0228801439538723,320.0,80.0
205,ear_full_main,face_vs_nonface,face,non_face,ear_full,W3,220,320,-0.0137550478494389,-0.0055772993758223,-0.0081777484736166,320.0,80.0
206,ear_full_main,face_vs_nonface,face,non_face,ear_full,W3,220,320,-0.0034353478791085,0.0008951492409733,-0.0043304971200818,320.0,80.0
208,ear_full_main,face_vs_nonface,face,non_face,ear_full,W3,220,320,0.0080066871876745,-0.0016322319216338,0.0096389191093083,320.0,80.0
209,ear_full_main,face_vs_nonface,face,non_face,ear_full,W3,220,320,-0.0050407538137607,-0.0466618391555111,0.0416210853417504,320.0,80.0
211,ear_full_main,face_vs_nonface,face,non_face,ear_full,W3,220,320,0.0057775626870341,-0.0117339519337119,0.017511514620746002,320.0,80.0
212,ear_full_main,face_vs_nonface,face,non_face,ear_full,W3,220,320,0.0088534760516498,-0.0161178418360736,0.0249713178877234,320.0,80.0
214,ear_full_main,face_vs_nonface,face,non_face,ear_full,W3,220,320,-0.0181691682652675,0.0064389207069349,-0.0246080889722024,320.0,80.0
200,ear_full_main,face_vs_nonface,face,non_face,ear_full,W4,320,600,0.0059289781816782,0.0012396323346891,0.0046893458469891,320.0,80.0
201,ear_full_main,face_vs_nonface,face,non_face,ear_full,W4,320,600,0.6909688781250403,-4.650059364186949,5.341028242311989,320.0,80.0
202,ear_full_main,face_vs_nonface,face,non_face,ear_full,W4,320,600,0.0228001475405223,-1.5166413987147696,1.539441546255292,320.0,80.0
203,ear_full_main,face_vs_nonface,face,non_face,ear_full,W4,320,600,-0.0007437967702351,-0.0120797133136337,0.0113359165433986,320.0,80.0
205,ear_full_main,face_vs_nonface,face,non_face,ear_full,W4,320,600,-0.006641261715466,-0.0151461495421642,0.0085048878266982,320.0,80.0
206,ear_full_main,face_vs_nonface,face,non_face,ear_full,W4,320,600,-0.0022443385574461,-0.0084222977753235,0.0061779592178774,320.0,80.0
208,ear_full_main,face_vs_nonface,face,non_face,ear_full,W4,320,600,0.0085306678360483,-0.0040071912512223,0.0125378590872706,320.0,80.0
209,ear_full_main,face_vs_nonface,face,non_face,ear_full,W4,320,600,0.0001157214064979,-0.0415034273353311,0.041619148741828996,320.0,80.0
211,ear_full_main,face_vs_nonface,face,non_face,ear_full,W4,320,600,0.0130840820654814,-0.0160044928949919,0.029088574960473297,320.0,80.0
212,ear_full_main,face_vs_nonface,face,non_face,ear_full,W4,320,600,0.0161249407954332,-0.0029424755959128,0.019067416391346,320.0,80.0
214,ear_full_main,face_vs_nonface,face,non_face,ear_full,W4,320,600,-0.0054683535747828,0.0089698331200164,-0.0144381866947992,320.0,80.0
200,ear_full_main,face_vs_nonface,face,non_face,ear_left,W1,80,130,0.749574246742304,1.4924736857663914,-0.7428994390240874,320.0,80.0
201,ear_full_main,face_vs_nonface,face,non_face,ear_left,W1,80,130,0.2093171639508133,-1.0925858209280563,1.3019029848788697,320.0,80.0
202,ear_full_main,face_vs_nonface,face,non_face,ear_left,W1,80,130,1.248881291635958,0.2870352759178163,0.9618460157181417,320.0,80.0
203,ear_full_main,face_vs_nonface,face,non_face,ear_left,W1,80,130,1.3288805537082669,0.7342697534387168,0.59461080026955,320.0,80.0
205,ear_full_main,face_vs_nonface,face,non_face,ear_left,W1,80,130,0.5102529948627748,0.9958113890872632,-0.48555839422448843,320.0,80.0
206,ear_full_main,face_vs_nonface,face,non_face,ear_left,W1,80,130,0.886540399988699,0.7053899493682244,0.18115045062047463,320.0,80.0
208,ear_full_main,face_vs_nonface,face,non_face,ear_left,W1,80,130,0.4125926258143512,0.2337505923344826,0.1788420334798686,320.0,80.0
209,ear_full_main,face_vs_nonface,face,non_face,ear_left,W1,80,130,-0.1118346971852871,1.8017100838958735,-1.9135447810811606,320.0,80.0
211,ear_full_main,face_vs_nonface,face,non_face,ear_left,W1,80,130,0.1775416443062723,1.6704385675770428,-1.4928969232707705,320.0,80.0
212,ear_full_main,face_vs_nonface,face,non_face,ear_left,W1,80,130,0.1153819796768183,-0.3803347426845787,0.49571672236139697,320.0,80.0
214,ear_full_main,face_vs_nonface,face,non_face,ear_left,W1,80,130,-0.7102853005557671,0.4316579551227844,-1.1419432556785516,320.0,80.0
200,ear_full_main,face_vs_nonface,face,non_face,ear_left,W2,130,220,0.779028307468753,1.834222234387215,-1.055193926918462,320.0,80.0
201,ear_full_main,face_vs_nonface,face,non_face,ear_left,W2,130,220,0.0450066567665444,-3.514519510999325,3.5595261677658696,320.0,80.0
202,ear_full_main,face_vs_nonface,face,non_face,ear_left,W2,130,220,1.5055600912593408,0.0339740422600713,1.4715860489992694,320.0,80.0
203,ear_full_main,face_vs_nonface,face,non_face,ear_left,W2,130,220,0.9660996655332476,0.380378481554937,0.5857211839783105,320.0,80.0
205,ear_full_main,face_vs_nonface,face,non_face,ear_left,W2,130,220,0.1505479741613042,0.8014498224073896,-0.6509018482460854,320.0,80.0
206,ear_full_main,face_vs_nonface,face,non_face,ear_left,W2,130,220,1.242562102511932,0.4664385513587328,0.7761235511531992,320.0,80.0
208,ear_full_main,face_vs_nonface,face,non_face,ear_left,W2,130,220,0.5323393362675217,0.0836113912140863,0.44872794505343544,320.0,80.0
209,ear_full_main,face_vs_nonface,face,non_face,ear_left,W2,130,220,-0.2404983274484385,1.3702302429269595,-1.610728570375398,320.0,80.0
211,ear_full_main,face_vs_nonface,face,non_face,ear_left,W2,130,220,0.5115838567579453,1.1728349443435846,-0.6612510875856393,320.0,80.0
212,ear_full_main,face_vs_nonface,face,non_face,ear_left,W2,130,220,0.1359778808449937,-0.7891545122616977,0.9251323931066915,320.0,80.0
214,ear_full_main,face_vs_nonface,face,non_face,ear_left,W2,130,220,-0.9647005549474202,-1.240085197571788,0.2753846426243677,320.0,80.0
200,ear_full_main,face_vs_nonface,face,non_face,ear_left,W3,220,320,1.1577966821259644,1.346249975505102,-0.18845329337913763,320.0,80.0
201,ear_full_main,face_vs_nonface,face,non_face,ear_left,W3,220,320,-1.8190479011285785,-4.8641773014025125,3.045129400273934,320.0,80.0
202,ear_full_main,face_vs_nonface,face,non_face,ear_left,W3,220,320,1.7619491644455665,0.174028287938113,1.5879208765074535,320.0,80.0
203,ear_full_main,face_vs_nonface,face,non_face,ear_left,W3,220,320,1.162613396202358,1.0853149844007808,0.07729841180157715,320.0,80.0
205,ear_full_main,face_vs_nonface,face,non_face,ear_left,W3,220,320,0.2573693909410727,1.524682982403338,-1.2673135914622655,320.0,80.0
206,ear_full_main,face_vs_nonface,face,non_face,ear_left,W3,220,320,1.5195728132228996,0.371629115151494,1.1479436980714057,320.0,80.0
208,ear_full_main,face_vs_nonface,face,non_face,ear_left,W3,220,320,-1.402698688334617,-5.8909881369069055,4.488289448572289,320.0,80.0
209,ear_full_main,face_vs_nonface,face,non_face,ear_left,W3,220,320,-0.6962081171842328,0.465270871879732,-1.1614789890639647,320.0,80.0
211,ear_full_main,face_vs_nonface,face,non_face,ear_left,W3,220,320,-0.5970203725040387,-0.2949051401813012,-0.3021152323227375,320.0,80.0
212,ear_full_main,face_vs_nonface,face,non_face,ear_left,W3,220,320,0.0854871949143135,-1.754229907442898,1.8397171023572114,320.0,80.0
214,ear_full_main,face_vs_nonface,face,non_face,ear_left,W3,220,320,-0.755327393548364,-3.077375030159925,2.322047636611561,320.0,80.0
200,ear_full_main,face_vs_nonface,face,non_face,ear_left,W4,320,600,1.1262271205217165,-2.2401054843692854,3.366332604891002,320.0,80.0
201,ear_full_main,face_vs_nonface,face,non_face,ear_left,W4,320,600,-0.3533907117567575,-4.342190097654512,3.988799385897754,320.0,80.0
202,ear_full_main,face_vs_nonface,face,non_face,ear_left,W4,320,600,1.847862254390724,-1.0674079928924336,2.9152702472831575,320.0,80.0
203,ear_full_main,face_vs_nonface,face,non_face,ear_left,W4,320,600,0.4045893196129856,0.6692138525253328,-0.2646245329123472,320.0,80.0
205,ear_full_main,face_vs_nonface,face,non_face,ear_left,W4,320,600,-0.1699827713644307,0.1971526165729478,-0.36713538793737854,320.0,80.0
206,ear_full_main,face_vs_nonface,face,non_face,ear_left,W4,320,600,1.126486552542314,-5.619440281242348,6.745926833784662,320.0,80.0
208,ear_full_main,face_vs_nonface,face,non_face,ear_left,W4,320,600,-0.5341322989942686,-4.440197416437024,3.9060651174427554,320.0,80.0
209,ear_full_main,face_vs_nonface,face,non_face,ear_left,W4,320,600,-0.1447252306669386,0.582530335148139,-0.7272555658150777,320.0,80.0
211,ear_full_main,face_vs_nonface,face,non_face,ear_left,W4,320,600,-0.7567298023165426,-0.4314729473170157,-0.32525685499952695,320.0,80.0
212,ear_full_main,face_vs_nonface,face,non_face,ear_left,W4,320,600,-0.4001301661041649,-2.354379404680077,1.9542492385759118,320.0,80.0
214,ear_full_main,face_vs_nonface,face,non_face,ear_left,W4,320,600,-1.0254182447431592,-2.214188499868926,1.1887702551257666,320.0,80.0
200,ear_full_main,face_vs_nonface,face,non_face,ear_mastoid,W1,80,130,2.4766720120736747,0.6028460541017627,1.873825957971912,320.0,80.0
201,ear_full_main,face_vs_nonface,face,non_face,ear_mastoid,W1,80,130,4.718724280269026,0.8379894551263359,3.8807348251426896,320.0,80.0
202,ear_full_main,face_vs_nonface,face,non_face,ear_mastoid,W1,80,130,3.408421592743865,2.467458144424491,0.9409634483193736,320.0,80.0
203,ear_full_main,face_vs_nonface,face,non_face,ear_mastoid,W1,80,130,0.221542709250277,0.0918224751055951,0.1297202341446819,320.0,80.0
205,ear_full_main,face_vs_nonface,face,non_face,ear_mastoid,W1,80,130,1.3042191123214089,0.288450025309566,1.0157690870118428,320.0,80.0
206,ear_full_main,face_vs_nonface,face,non_face,ear_mastoid,W1,80,130,1.9439455002795325,2.056688986900489,-0.11274348662095668,320.0,80.0
208,ear_full_main,face_vs_nonface,face,non_face,ear_mastoid,W1,80,130,1.2121937673834466,1.6674878253171042,-0.4552940579336575,320.0,80.0
209,ear_full_main,face_vs_nonface,face,non_face,ear_mastoid,W1,80,130,1.0933126487916018,0.7547954086578377,0.33851724013376416,320.0,80.0
211,ear_full_main,face_vs_nonface,face,non_face,ear_mastoid,W1,80,130,2.567579722414069,2.993344285819513,-0.4257645634054441,320.0,80.0
212,ear_full_main,face_vs_nonface,face,non_face,ear_mastoid,W1,80,130,0.7474657982599144,0.4043566885080472,0.34310910975186726,320.0,80.0
214,ear_full_main,face_vs_nonface,face,non_face,ear_mastoid,W1,80,130,0.9963765574926164,1.1320431275203249,-0.13566657002770843,320.0,80.0
200,ear_full_main,face_vs_nonface,face,non_face,ear_mastoid,W2,130,220,2.9563607464202124,1.5460794395645316,1.4102813068556808,320.0,80.0
201,ear_full_main,face_vs_nonface,face,non_face,ear_mastoid,W2,130,220,3.053401409883532,-0.307909989457289,3.361311399340821,320.0,80.0
202,ear_full_main,face_vs_nonface,face,non_face,ear_mastoid,W2,130,220,3.878957632854343,3.088599826550193,0.7903578063041499,320.0,80.0
203,ear_full_main,face_vs_nonface,face,non_face,ear_mastoid,W2,130,220,1.955103250449064,2.3449144190450504,-0.3898111685959864,320.0,80.0
205,ear_full_main,face_vs_nonface,face,non_face,ear_mastoid,W2,130,220,1.8556799863263256,2.143204430604873,-0.2875244442785474,320.0,80.0
206,ear_full_main,face_vs_nonface,face,non_face,ear_mastoid,W2,130,220,3.0851752847355773,4.140192274170945,-1.055016989435368,320.0,80.0
208,ear_full_main,face_vs_nonface,face,non_face,ear_mastoid,W2,130,220,0.7450437283067562,1.7033005001207266,-0.9582567718139704,320.0,80.0
209,ear_full_main,face_vs_nonface,face,non_face,ear_mastoid,W2,130,220,1.6501968259185575,2.0468822651716163,-0.39668543925305877,320.0,80.0
211,ear_full_main,face_vs_nonface,face,non_face,ear_mastoid,W2,130,220,3.4506837236396493,4.285985636763496,-0.835301913123847,320.0,80.0
212,ear_full_main,face_vs_nonface,face,non_face,ear_mastoid,W2,130,220,-1.1702301936833472,0.4809113814323762,-1.6511415751157235,320.0,80.0
214,ear_full_main,face_vs_nonface,face,non_face,ear_mastoid,W2,130,220,0.3063178488704201,0.6108039673262452,-0.3044861184558251,320.0,80.0
200,ear_full_main,face_vs_nonface,face,non_face,ear_mastoid,W3,220,320,2.8453550504200518,2.165613605545321,0.6797414448747308,320.0,80.0
201,ear_full_main,face_vs_nonface,face,non_face,ear_mastoid,W3,220,320,0.8691628035564711,-3.601461241234881,4.470624044791352,320.0,80.0
202,ear_full_main,face_vs_nonface,face,non_face,ear_mastoid,W3,220,320,3.656084503586138,2.9530277507158917,0.7030567528702463,320.0,80.0
203,ear_full_main,face_vs_nonface,face,non_face,ear_mastoid,W3,220,320,1.669223055004284,3.100046526018686,-1.4308234710144019,320.0,80.0
205,ear_full_main,face_vs_nonface,face,non_face,ear_mastoid,W3,220,320,2.6491449282783788,3.16716454780861,-0.5180196195302313,320.0,80.0
206,ear_full_main,face_vs_nonface,face,non_face,ear_mastoid,W3,220,320,3.639924084282639,4.675514725066202,-1.0355906407835636,320.0,80.0
208,ear_full_main,face_vs_nonface,face,non_face,ear_mastoid,W3,220,320,-0.3467627676067089,-2.4612482846404604,2.1144855170337515,320.0,80.0
209,ear_full_main,face_vs_nonface,face,non_face,ear_mastoid,W3,220,320,1.3080818564167942,2.418466724441932,-1.1103848680251376,320.0,80.0
211,ear_full_main,face_vs_nonface,face,non_face,ear_mastoid,W3,220,320,4.196692901668266,5.166345825440484,-0.9696529237722178,320.0,80.0
212,ear_full_main,face_vs_nonface,face,non_face,ear_mastoid,W3,220,320,-0.7640455029463196,-0.2449878590989486,-0.519057643847371,320.0,80.0
214,ear_full_main,face_vs_nonface,face,non_face,ear_mastoid,W3,220,320,0.1992865008318643,-0.9467747059326216,1.146061206764486,320.0,80.0
200,ear_full_main,face_vs_nonface,face,non_face,ear_mastoid,W4,320,600,2.342110274710958,-2.077654562087877,4.419764836798835,320.0,80.0
201,ear_full_main,face_vs_nonface,face,non_face,ear_mastoid,W4,320,600,2.843711306868173,-4.48920724724962,7.332918554117793,320.0,80.0
202,ear_full_main,face_vs_nonface,face,non_face,ear_mastoid,W4,320,600,3.48400074305214,0.7659962603690869,2.718004482683053,320.0,80.0
203,ear_full_main,face_vs_nonface,face,non_face,ear_mastoid,W4,320,600,1.1320991198301966,2.5034185437214598,-1.3713194238912632,320.0,80.0
205,ear_full_main,face_vs_nonface,face,non_face,ear_mastoid,W4,320,600,2.4214718416038683,3.4477204182869365,-1.0262485766830682,320.0,80.0
206,ear_full_main,face_vs_nonface,face,non_face,ear_mastoid,W4,320,600,2.608640371532433,-3.03987785796924,5.648518229501673,320.0,80.0
208,ear_full_main,face_vs_nonface,face,non_face,ear_mastoid,W4,320,600,0.5147429471526208,-1.38949688215098,1.904239829303601,320.0,80.0
209,ear_full_main,face_vs_nonface,face,non_face,ear_mastoid,W4,320,600,0.8350293675195661,1.685874732642156,-0.8508453651225898,320.0,80.0
211,ear_full_main,face_vs_nonface,face,non_face,ear_mastoid,W4,320,600,4.301623061768843,5.122885078852005,-0.8212620170831624,320.0,80.0
212,ear_full_main,face_vs_nonface,face,non_face,ear_mastoid,W4,320,600,-0.9406419734019448,0.7166607799754205,-1.6573027533773654,320.0,80.0
214,ear_full_main,face_vs_nonface,face,non_face,ear_mastoid,W4,320,600,0.9701302723355816,-1.2141425009129647,2.184272773248546,320.0,80.0
200,ear_full_main,face_vs_nonface,face,non_face,ear_right,W1,80,130,1.408083279809521,0.4563347389133962,0.9517485408961248,320.0,80.0
201,ear_full_main,face_vs_nonface,face,non_face,ear_right,W1,80,130,3.409906058114331,0.7624512922619449,2.647454765852386,320.0,80.0
202,ear_full_main,face_vs_nonface,face,non_face,ear_right,W1,80,130,2.710915219092714,1.2822451695525388,1.4286700495401754,320.0,80.0
203,ear_full_main,face_vs_nonface,face,non_face,ear_right,W1,80,130,-0.0199846968214422,0.0836303780920292,-0.1036150749134714,320.0,80.0
205,ear_full_main,face_vs_nonface,face,non_face,ear_right,W1,80,130,0.1210053015875072,-0.1612374615774021,0.2822427631649093,320.0,80.0
206,ear_full_main,face_vs_nonface,face,non_face,ear_right,W1,80,130,0.196591701031851,0.4211611444632535,-0.22456944343140248,320.0,80.0
208,ear_full_main,face_vs_nonface,face,non_face,ear_right,W1,80,130,1.384531262941156,1.3625493166371148,0.021981946304041156,320.0,80.0
209,ear_full_main,face_vs_nonface,face,non_face,ear_right,W1,80,130,0.736150755388252,-0.7870020037934657,1.5231527591817178,320.0,80.0
211,ear_full_main,face_vs_nonface,face,non_face,ear_right,W1,80,130,0.5627907167892828,-0.6800147682676811,1.242805485056964,320.0,80.0
212,ear_full_main,face_vs_nonface,face,non_face,ear_right,W1,80,130,0.6497496214330425,0.375949978453389,0.2737996429796535,320.0,80.0
214,ear_full_main,face_vs_nonface,face,non_face,ear_right,W1,80,130,1.0639236568243642,0.0861318244824094,0.9777918323419548,320.0,80.0
200,ear_full_main,face_vs_nonface,face,non_face,ear_right,W2,130,220,1.62189868761737,0.349982972705252,1.2719157149121179,320.0,80.0
201,ear_full_main,face_vs_nonface,face,non_face,ear_right,W2,130,220,2.488550457150887,-0.0924878231597865,2.5810382803106733,320.0,80.0
202,ear_full_main,face_vs_nonface,face,non_face,ear_right,W2,130,220,2.702498110517048,2.1352809381686497,0.5672171723483981,320.0,80.0
203,ear_full_main,face_vs_nonface,face,non_face,ear_right,W2,130,220,0.265695939636056,0.3956420681540055,-0.1299461285179495,320.0,80.0
205,ear_full_main,face_vs_nonface,face,non_face,ear_right,W2,130,220,0.7454806495833569,0.4765831780550724,0.2688974715282845,320.0,80.0
206,ear_full_main,face_vs_nonface,face,non_face,ear_right,W2,130,220,0.0316986593598168,0.887385023262172,-0.8556863639023552,320.0,80.0
208,ear_full_main,face_vs_nonface,face,non_face,ear_right,W2,130,220,1.045474272078003,0.5275090161055824,0.5179652559724206,320.0,80.0
209,ear_full_main,face_vs_nonface,face,non_face,ear_right,W2,130,220,0.6937658940248261,-0.4403643691539827,1.1341302631788088,320.0,80.0
211,ear_full_main,face_vs_nonface,face,non_face,ear_right,W2,130,220,0.3875484611302427,-0.3883247412075077,0.7758732023377504,320.0,80.0
212,ear_full_main,face_vs_nonface,face,non_face,ear_right,W2,130,220,0.5704381465861703,0.7388107103875243,-0.168372563801354,320.0,80.0
214,ear_full_main,face_vs_nonface,face,non_face,ear_right,W2,130,220,0.8418923547641227,1.0796308507951595,-0.2377384960310368,320.0,80.0
200,ear_full_main,face_vs_nonface,face,non_face,ear_right,W3,220,320,0.8739930006241391,0.4870092434797705,0.3869837571443686,320.0,80.0
201,ear_full_main,face_vs_nonface,face,non_face,ear_right,W3,220,320,1.039584820124416,-2.622898550512096,3.662483370636512,320.0,80.0
202,ear_full_main,face_vs_nonface,face,non_face,ear_right,W3,220,320,2.651059999951038,2.0770743437832464,0.5739856561677916,320.0,80.0
203,ear_full_main,face_vs_nonface,face,non_face,ear_right,W3,220,320,-0.2768851364904425,0.1898384180346811,-0.4667235545251236,320.0,80.0
205,ear_full_main,face_vs_nonface,face,non_face,ear_right,W3,220,320,0.4093537393874827,0.5826389296813677,-0.17328519029388495,320.0,80.0
206,ear_full_main,face_vs_nonface,face,non_face,ear_right,W3,220,320,0.1927496520885969,0.6907808648899334,-0.4980312128013365,320.0,80.0
208,ear_full_main,face_vs_nonface,face,non_face,ear_right,W3,220,320,-0.8555334199633166,-2.572569603463107,1.7170361834997907,320.0,80.0
209,ear_full_main,face_vs_nonface,face,non_face,ear_right,W3,220,320,1.2430392765554088,-0.2246879907841272,1.467727267339536,320.0,80.0
211,ear_full_main,face_vs_nonface,face,non_face,ear_right,W3,220,320,1.2203093353726555,1.130993827259429,0.08931550811322642,320.0,80.0
212,ear_full_main,face_vs_nonface,face,non_face,ear_right,W3,220,320,-0.4503587571480237,-0.6140409850323829,0.1636822278843592,320.0,80.0
214,ear_full_main,face_vs_nonface,face,non_face,ear_right,W3,220,320,0.1322529269321091,-0.4892272039375494,0.6214801308696585,320.0,80.0
200,ear_full_main,face_vs_nonface,face,non_face,ear_right,W4,320,600,1.024737375871721,-1.4592647505734633,2.4840021264451844,320.0,80.0
201,ear_full_main,face_vs_nonface,face,non_face,ear_right,W4,320,600,2.6293014667923424,-3.035094159709381,5.664395626501723,320.0,80.0
202,ear_full_main,face_vs_nonface,face,non_face,ear_right,W4,320,600,3.087203399235829,1.3637139143933037,1.7234894848425253,320.0,80.0
203,ear_full_main,face_vs_nonface,face,non_face,ear_right,W4,320,600,1.0085347135597411,0.8574501295624635,0.15108458399727764,320.0,80.0
205,ear_full_main,face_vs_nonface,face,non_face,ear_right,W4,320,600,1.2269071444765671,1.4986135820391222,-0.2717064375625551,320.0,80.0
206,ear_full_main,face_vs_nonface,face,non_face,ear_right,W4,320,600,0.6784915575498682,-3.2874060836067227,3.965897641156591,320.0,80.0
208,ear_full_main,face_vs_nonface,face,non_face,ear_right,W4,320,600,-0.0114785212106634,-1.7289782118724009,1.7174996906617375,320.0,80.0
209,ear_full_main,face_vs_nonface,face,non_face,ear_right,W4,320,600,0.8818091572663042,-0.469003078913946,1.3508122361802501,320.0,80.0
211,ear_full_main,face_vs_nonface,face,non_face,ear_right,W4,320,600,1.9664127120271224,1.1348884866963656,0.8315242253307569,320.0,80.0
212,ear_full_main,face_vs_nonface,face,non_face,ear_right,W4,320,600,0.0820142434810159,1.3228562489108555,-1.2408420054298397,320.0,80.0
214,ear_full_main,face_vs_nonface,face,non_face,ear_right,W4,320,600,1.3776333625946833,-0.51190167652279,1.8895350391174732,320.0,80.0
200,ear_strict_main,emotional_vs_neutral,emotional,neutral,ear_left,W1,80,130,0.92952001183923,0.2097369514515254,0.7197830603877047,240.0,80.0
201,ear_strict_main,emotional_vs_neutral,emotional,neutral,ear_left,W1,80,130,0.942509576322316,-1.990260073163694,2.93276964948601,240.0,80.0
202,ear_strict_main,emotional_vs_neutral,emotional,neutral,ear_left,W1,80,130,2.544630410067399,-2.638366063658367,5.182996473725765,240.0,80.0
203,ear_strict_main,emotional_vs_neutral,emotional,neutral,ear_left,W1,80,130,1.34553685240623,1.2789116576143795,0.06662519479185058,240.0,80.0
205,ear_strict_main,emotional_vs_neutral,emotional,neutral,ear_left,W1,80,130,0.415444403319239,0.7946787694933802,-0.37923436617414125,240.0,80.0
206,ear_strict_main,emotional_vs_neutral,emotional,neutral,ear_left,W1,80,130,1.0302502033444072,0.4554109899215762,0.5748392134228311,240.0,80.0
208,ear_strict_main,emotional_vs_neutral,emotional,neutral,ear_left,W1,80,130,0.0761600491387034,1.4218903558412943,-1.345730306702591,240.0,80.0
209,ear_strict_main,emotional_vs_neutral,emotional,neutral,ear_left,W1,80,130,0.0244366242271949,-0.5206486614227335,0.5450852856499284,240.0,80.0
211,ear_strict_main,emotional_vs_neutral,emotional,neutral,ear_left,W1,80,130,0.2760589741387294,-0.1180103451910996,0.39406931932982897,240.0,80.0
212,ear_strict_main,emotional_vs_neutral,emotional,neutral,ear_left,W1,80,130,0.3342736465607842,-0.5412930209750801,0.8755666675358643,240.0,80.0
214,ear_strict_main,emotional_vs_neutral,emotional,neutral,ear_left,W1,80,130,-0.8521905772834955,-0.2845694703725815,-0.5676211069109139,240.0,80.0
200,ear_strict_main,emotional_vs_neutral,emotional,neutral,ear_left,W2,130,220,0.6543255608982773,1.1531365471801802,-0.4988109862819029,240.0,80.0
201,ear_strict_main,emotional_vs_neutral,emotional,neutral,ear_left,W2,130,220,-0.3154903829021927,1.1264977757727543,-1.441988158674947,240.0,80.0
202,ear_strict_main,emotional_vs_neutral,emotional,neutral,ear_left,W2,130,220,2.940560532678244,-2.79944123299737,5.740001765675614,240.0,80.0
203,ear_strict_main,emotional_vs_neutral,emotional,neutral,ear_left,W2,130,220,1.193051307482618,0.2852447396851355,0.9078065677974825,240.0,80.0
205,ear_strict_main,emotional_vs_neutral,emotional,neutral,ear_left,W2,130,220,0.0469835744086126,0.4612411734193788,-0.4142575990107662,240.0,80.0
206,ear_strict_main,emotional_vs_neutral,emotional,neutral,ear_left,W2,130,220,1.3862502377097423,0.8114976969185008,0.5747525407912415,240.0,80.0
208,ear_strict_main,emotional_vs_neutral,emotional,neutral,ear_left,W2,130,220,0.3725351856616703,1.0117517880850768,-0.6392166024234065,240.0,80.0
209,ear_strict_main,emotional_vs_neutral,emotional,neutral,ear_left,W2,130,220,-0.0832647244190877,-0.7121991365364914,0.6289344121174036,240.0,80.0
