modality,contrast,roi,window,start_ms,end_ms,n_subjects,mean_difference,median_difference,std_difference,sem_difference,ci95_low,ci95_high,n_positive,n_negative,positive_pct,t_stat,p_ttest,wilcoxon_stat,p_wilcoxon,p_sign,effect_size_dz,p_fdr_ttest,p_fdr_wilcoxon
ear_strict_sens,emotional_vs_neutral,ear_right,W1,80.0,130.0,11,0.30199767371430797,-0.033337862793638595,1.375146678994145,0.414622324175171,-0.621838435672392,1.225833783101008,4,7,36.36363636363637,0.7283680981603852,0.48309578517091434,30.0,0.8310546875,0.548828125,0.21961124462388623,0.7238391264861731,0.9003092447916666
ear_strict_sens,emotional_vs_neutral,ear_right,W2,130.0,220.0,11,0.045475061712690494,-0.4810798909301302,1.723311369453122,0.519597928129958,-1.1122612693541547,1.2032113927795356,3,8,27.272727272727273,0.08751971332209897,0.9319861933336745,21.0,0.3203125,0.2265625,0.026388186440806465,0.9518629632522452,0.7435825892857143
ear_strict_sens,emotional_vs_neutral,ear_right,W3,220.0,320.0,11,0.09188398960678068,-0.1783672897044578,1.9938915077180943,0.6011809094342669,-1.2476305517633246,1.431398530976886,5,6,45.45454545454545,0.15283916732027777,0.8815650713361592,28.0,0.7001953125,1.0,0.04608274284288274,0.9393726169975468,0.8428276909722222
ear_strict_sens,emotional_vs_neutral,ear_right,W4,320.0,600.0,11,0.31272944895057675,-0.3082440043564021,1.809023333756857,0.5454410577335784,-0.9025889632424604,1.528047861143614,4,7,36.36363636363637,0.5733515006186607,0.5790713011889385,25.0,0.51953125,0.548828125,0.17287198186721087,0.7238391264861731,0.8338155864197531
ear_strict_sens,emotional_vs_neutral,ear_right,W5,600.0,800.0,11,0.06354805374174055,-0.05025932006946765,1.7660769514690593,0.5324922362652339,-1.1229185862505204,1.2500146937340015,5,6,45.45454545454545,0.11934080802276209,0.9073688087673136,28.0,0.7001953125,1.0,0.03598260748993976,0.9436635611180062,0.8428276909722222
ear_strict_sens,emotional_vs_neutral,ear_strict,W1,80.0,130.0,11,0.5744850282068114,0.14725112776971305,1.5960972264137303,0.48124142081284305,-0.4977876786810925,1.6467577350947153,6,5,54.54545454545455,1.193756404501663,0.2601230815306056,31.0,0.8984375,1.0,0.35993109861961314,0.6866681236912675,0.9419102822580645
ear_strict_sens,emotional_vs_neutral,ear_strict,W2,130.0,220.0,11,0.2875446613678301,-0.07225885964756762,1.9599441977726502,0.590945410367818,-1.0291637668630693,1.6042530895987295,5,6,45.45454545454545,0.48658413505378717,0.6370408187844934,24.0,0.46484375,1.0,0.14671063681027552,0.7394223789462869,0.8338155864197531
ear_strict_sens,emotional_vs_neutral,ear_strict,W3,220.0,320.0,11,0.42356770914731323,0.04690714362844284,2.2898666745302747,0.6904207799414354,-1.114785654844134,1.9619210731387606,6,5,54.54545454545455,0.6134921216931538,0.5532487314048986,27.0,0.6376953125,1.0,0.18497483449956778,0.7238391264861731,0.8428276909722222
ear_strict_sens,emotional_vs_neutral,ear_strict,W4,320.0,600.0,11,0.718633035020766,0.1034886347479489,2.27954051542602,0.6873073258255876,-0.8127831208913506,2.2500491909328826,7,4,63.63636363636363,1.04557744115058,0.32037156470176376,24.0,0.46484375,0.548828125,0.315253460141489,0.6866681236912675,0.8338155864197531
ear_strict_sens,emotional_vs_neutral,ear_strict,W5,600.0,800.0,11,0.39424845109560724,-0.02304095030642979,2.1839159129498924,0.6584754233582962,-1.0729262227530738,1.8614231249442883,5,6,45.45454545454545,0.5987291812424788,0.5626696635652254,29.0,0.7646484375,1.0,0.18052364047436328,0.7238391264861731,0.8643851902173914
