time_ms,mean_diff,sem,n_subjects
-200.0,0.014071211585053395,0.278698889890665,11
-196.0,0.1823046737937917,0.3504732537253171,11
-192.0,0.29199501511456133,0.414163566604185,11
-188.0,0.31316047558542387,0.4534900426092833,11
-184.0,0.23589634027956574,0.4538373858486387,11
-180.0,0.1292825020351336,0.43077885622334194,11
-176.0,0.06616490868869435,0.4128165258201128,11
-172.0,0.10704894876253368,0.41917683259384036,11
-168.0,0.20746328696037797,0.4388188149820291,11
-164.0,0.2779631333691628,0.4323275902232463,11
-160.0,0.21268002992577567,0.3481171428211954,11
-156.0,0.01093405902845746,0.21271287458311486,11
-152.0,-0.2554112762075476,0.23300843514184785,11
-148.0,-0.46009181093834267,0.3842957992132231,11
-144.0,-0.5536806311747966,0.4698045844487892,11
-140.0,-0.552314648629001,0.45533188544806524,11
-136.0,-0.5403905539039692,0.37671818369630905,11
-132.0,-0.5525866991966996,0.29249603008648,11
-128.0,-0.5829922762689687,0.2502438330492872,11
-124.0,-0.5697728428009774,0.2565144401521272,11
-120.0,-0.4974426446259445,0.27907205577916117,11
-116.0,-0.37790461290680655,0.3034498346821986,11
-112.0,-0.26964400386203874,0.32383425194665094,11
-108.0,-0.18536483818808494,0.3136694754831779,11
-104.0,-0.11836947836057941,0.27857234367198264,11
-100.0,-0.02653313362365758,0.2459322903202633,11
-96.0,0.07918944122011372,0.22980051988735412,11
-92.0,0.17014545614242077,0.20809878279107835,11
-88.0,0.19212543772147186,0.20084901403427302,11
-84.0,0.16249008857412314,0.22673307409851393,11
-80.0,0.1343321785421445,0.2269402455829032,11
-76.0,0.18897933266169317,0.18075201532697913,11
-72.0,0.31647111959100704,0.14853250464308934,11
-68.0,0.4373686680745289,0.21101579635965204,11
-64.0,0.4180750845132495,0.291546144706629,11
-60.0,0.2213511938743512,0.3284468198178261,11
-56.0,-0.0807311143030888,0.3444010788146101,11
-52.0,-0.3116920731253284,0.3559755574432823,11
-48.0,-0.3571348327699075,0.3540988909169241,11
-44.0,-0.21022783639662498,0.3032961853673252,11
-40.0,0.001384900059081363,0.20215394922274113,11
-36.0,0.16795508444291476,0.0925129226597188,11
-32.0,0.24468266464233157,0.08553404570610044,11
-28.0,0.2936467770296451,0.10148564969561875,11
-24.0,0.35507210808792683,0.12464603331934966,11
-20.0,0.4199536094715926,0.2316170115314372,11
-16.0,0.40266136481629183,0.30500476326683396,11
-12.0,0.2727789246473641,0.31321324509633175,11
-8.0,0.0727589485354974,0.3207302774962127,11
-4.0,-0.06108084898198181,0.34894160423859255,11
0.0,-0.0370208290604908,0.3293337009677161,11
4.0,0.16195164999137465,0.2722418851502285,11
8.0,0.4356583260647939,0.26176254677491106,11
12.0,0.6798990223657749,0.26092587103221304,11
16.0,0.8124017877650342,0.2413824550514959,11
20.0,0.8453884560367988,0.26286488205860814,11
24.0,0.8208096597319599,0.32148281340944795,11
28.0,0.818448282189503,0.3516340385599106,11
32.0,0.8706475858418994,0.362299350039441,11
36.0,0.9803169173239326,0.41898957329431674,11
40.0,1.0757017882587805,0.4940801007167966,11
44.0,1.0959627616041352,0.5166264707492354,11
48.0,1.0116050865438277,0.4934838350846842,11
52.0,0.909140972428478,0.48637418053550263,11
56.0,0.9076693156121597,0.5281302914773139,11
60.0,1.1037148413319533,0.6142788770349812,11
64.0,1.448212625989631,0.7141734779287172,11
68.0,1.815236764464275,0.795055989581806,11
72.0,2.072766470847073,0.8235668222753348,11
76.0,2.232665323523247,0.7775470531779323,11
80.0,2.3974051941376446,0.6401318713759936,11
84.0,2.6853481808421678,0.478575424636837,11
88.0,3.059949598583366,0.4423436786719652,11
92.0,3.3653548918819003,0.57289064383587,11
96.0,3.4008813899222816,0.7131275083405492,11
100.0,3.110469554793184,0.7955974309051667,11
104.0,2.5825669488420933,0.8213779069055999,11
108.0,2.0112545711608276,0.8278628169906731,11
112.0,1.5201855890520846,0.8148113650886719,11
116.0,1.1453633157530332,0.7743971248250144,11
120.0,0.8320661628024856,0.7216630135460504,11
124.0,0.5661564734110411,0.6941193194739516,11
128.0,0.36351200606776984,0.7004131129728886,11
132.0,0.26884991058481766,0.7510575947385704,11
136.0,0.23844251551157705,0.8356115970950276,11
140.0,0.17275562979571008,0.8740915825265771,11
144.0,-0.05390816985715405,0.77557090889734,11
148.0,-0.44594949630875386,0.6154025040434735,11
152.0,-0.8983347731319263,0.5889961400723622,11
156.0,-1.2263860286672723,0.6427965714485832,11
160.0,-1.3397833601224296,0.6091352449018815,11
164.0,-1.2719600781967213,0.5016048780714532,11
168.0,-1.1820953526033693,0.42486671105985585,11
172.0,-1.1862916017961764,0.410089720568752,11
176.0,-1.3059934826317785,0.42439891422034676,11
180.0,-1.430505113682084,0.4516922889547186,11
184.0,-1.4591852941578431,0.5265257694791665,11
188.0,-1.3492872320305012,0.6390533361775588,11
192.0,-1.1729876663243073,0.7260003063543874,11
196.0,-1.0024062456684455,0.7805347997080576,11
200.0,-0.8795204466292993,0.8305172164673893,11
204.0,-0.7548772641721097,0.8763261785845984,11
208.0,-0.5817408591521308,0.8968316282425804,11
212.0,-0.33308899367299355,0.8952438128119796,11
216.0,-0.06839518413803707,0.9053083319641299,11
220.0,0.13889169587116823,0.9436160413476918,11
224.0,0.20030259047046056,0.9753015092063007,11
228.0,0.09250925431031484,0.9926473052329251,11
232.0,-0.1766122460207141,1.0227119188698395,11
236.0,-0.5280630510784386,1.0707057296894409,11
240.0,-0.8822242771862686,1.1160379871293042,11
244.0,-1.151244947104619,1.1655224165900357,11
248.0,-1.319518326760467,1.2346338281048652,11
252.0,-1.4055119896410975,1.3175645297867848,11
256.0,-1.475690217254528,1.3744370463356181,11
260.0,-1.5544981919933638,1.3846896943112759,11
264.0,-1.6448844378154333,1.3732520559077344,11
268.0,-1.6964041885741656,1.3749010525500343,11
272.0,-1.6845845730161075,1.3827958192679533,11
276.0,-1.5859826902358343,1.3705733705675864,11
280.0,-1.421230696711029,1.31177010267137,11
284.0,-1.2015473970354726,1.2076446362748998,11
288.0,-0.9756632039129226,1.1042443134963746,11
292.0,-0.7825507348106714,1.059072232753624,11
296.0,-0.6769861729215367,1.0812848044246588,11
300.0,-0.6538294071074998,1.1708689383795203,11
304.0,-0.6855451791495434,1.3063895449935614,11
308.0,-0.7099710490121871,1.4273556519168213,11
312.0,-0.728669906362915,1.4893056973377548,11
316.0,-0.7742161713297366,1.520863365107684,11
320.0,-0.9033656040356971,1.5735307107838892,11
324.0,-1.0772828565350998,1.652575900563341,11
328.0,-1.1906882711039166,1.7055979295898545,11
332.0,-1.1015249916057883,1.6891627902098885,11
336.0,-0.7876349241288878,1.610308196116468,11
340.0,-0.3518892989167839,1.5157268849925944,11
344.0,-0.004868595232520539,1.4338239390421752,11
348.0,0.11154115808430577,1.3645054754690065,11
352.0,-0.02523836953390759,1.2915385634998593,11
356.0,-0.2821224477394258,1.228156385642666,11
360.0,-0.507852422387515,1.20037640983648,11
364.0,-0.5866493085434363,1.2387809490437827,11
368.0,-0.526752105227677,1.3368496009577036,11
372.0,-0.3895600761403655,1.4509622933990993,11
376.0,-0.2753170123883369,1.5332544144876015,11
380.0,-0.22258256801340146,1.5652893785061677,11
384.0,-0.22558926833085088,1.566814296697796,11
388.0,-0.19752611992521008,1.5633364128063556,11
392.0,-0.061364551612072334,1.5588731879079438,11
396.0,0.2348948395750946,1.5276463346999973,11
400.0,0.6347336186549962,1.456169272319359,11
404.0,1.0405737204575938,1.3751575857029321,11
408.0,1.3425565549316827,1.3300458293931023,11
412.0,1.5344308324498088,1.335767084969893,11
416.0,1.6776016520592714,1.3652236213655367,11
420.0,1.8810286731721624,1.3767154556175787,11
424.0,2.168842419197958,1.3570282375888398,11
428.0,2.493603628188169,1.3281511525904495,11
432.0,2.736104853332829,1.3020956796410479,11
436.0,2.834297811241673,1.2835820672768417,11
440.0,2.7879716098193557,1.3148931785690352,11
444.0,2.6887982561298602,1.4148296317284368,11
448.0,2.6158169693560613,1.5252730044213316,11
452.0,2.626835472605457,1.5756661037835076,11
456.0,2.700471966268043,1.5522561835613735,11
460.0,2.8049470238411205,1.4833283285189145,11
464.0,2.8871585865717715,1.4106289102824705,11
468.0,2.940587648449368,1.3652425891692919,11
472.0,2.961377910511052,1.3648090486508282,11
476.0,2.9787293010281726,1.394412519964942,11
480.0,2.992331118372682,1.4287042900583924,11
484.0,3.010777023822018,1.4532806203674868,11
488.0,3.015924238837789,1.471487529779895,11
492.0,3.024197065401743,1.497064385052784,11
496.0,3.046369943121222,1.5504345557874157,11
500.0,3.1161810313742464,1.6175028741417286,11
504.0,3.218506735245121,1.6843537635298285,11
508.0,3.3265247199683476,1.7475760774953355,11
512.0,3.3824599186334328,1.8010155481863632,11
516.0,3.386540445143812,1.835118342238404,11
520.0,3.37136180894352,1.8627379585912398,11
524.0,3.418709351919247,1.8777841068158048,11
528.0,3.5557350867431747,1.8678649721716614,11
532.0,3.761156531627464,1.8322619971487888,11
536.0,3.9350300635518276,1.7790771257030635,11
540.0,4.005413359593242,1.7122302639955722,11
544.0,3.9434034621782974,1.6638862254228217,11
548.0,3.8213622236073737,1.6586091598780823,11
552.0,3.7231843701761536,1.675460549583918,11
556.0,3.720834092142316,1.6704984561252523,11
560.0,3.7897465758996294,1.6293423496492223,11
564.0,3.875044035861089,1.574879653939236,11
568.0,3.913823887264508,1.5492388554625778,11
572.0,3.938966811838898,1.5676158876707618,11
576.0,4.030199100200267,1.6025691118025385,11
580.0,4.286406456915935,1.606608424713381,11
584.0,4.68664832959357,1.5634390718565963,11
588.0,5.105793977993673,1.49775549033252,11
592.0,5.338250540464987,1.4461804654952537,11
596.0,5.270710234737635,1.420217148304069,11
600.0,4.924697626816172,1.405872115503256,11
604.0,4.474066163181149,1.3811662647930785,11
608.0,4.0828441420393045,1.3395599846187478,11
612.0,3.843571843469581,1.2885718013362362,11
616.0,3.717967426005517,1.2421113054606767,11
620.0,3.6492458762265754,1.2100088613638098,11
624.0,3.5874065460514903,1.2038866297961175,11
628.0,3.5397467443245136,1.2151973862542216,11
632.0,3.4768366128496924,1.2285614391915716,11
636.0,3.34983708340818,1.216077329305451,11
640.0,3.0832282061315137,1.1463965964113578,11
644.0,2.6890893565336316,1.020438996847041,11
648.0,2.2483917731695775,0.9114581917097898,11
652.0,1.903750152298594,0.8788131555689473,11
656.0,1.7231256022417731,0.8684249722045679,11
660.0,1.6910605368361644,0.8166537474645058,11
664.0,1.6823352130467562,0.7458836169963053,11
668.0,1.5790447624071786,0.7138098713523527,11
672.0,1.2941161782977206,0.705622261597784,11
676.0,0.8539097211459873,0.6831192124687091,11
680.0,0.3527975200660092,0.6363319181721027,11
684.0,-0.03788498629641302,0.5845846735040762,11
688.0,-0.19088014640820292,0.5539764981698531,11
692.0,-0.06634509284058379,0.5696589175833533,11
696.0,0.20015413968088397,0.6242403995937309,11
700.0,0.39961699835657555,0.6986391901972624,11
704.0,0.3440412185883209,0.804585872480301,11
708.0,0.03664887609363365,0.9303492272620635,11
712.0,-0.36593338905004913,1.0095397118401435,11
716.0,-0.6332865934334105,1.0379447126997368,11
720.0,-0.6661847617690633,1.0614021231983772,11
724.0,-0.5172477235812928,1.0880443702269806,11
728.0,-0.3660488363106712,1.0478572262707297,11
732.0,-0.3380832821510316,0.9291285264853408,11
736.0,-0.4673634710608248,0.7821997589043923,11
740.0,-0.6743240588817009,0.6754124886075551,11
744.0,-0.8966841869903132,0.6284906089079354,11
748.0,-1.1006044982752459,0.6268828795663329,11
752.0,-1.3083566451190272,0.6326406815743654,11
756.0,-1.4967182486255695,0.6646292993647754,11
760.0,-1.6167068500234665,0.7284192695473077,11
764.0,-1.5899199911646364,0.7862695441151062,11
768.0,-1.4285294938249933,0.8109591752993661,11
772.0,-1.2255989734783457,0.8528474052823561,11
776.0,-1.1497846429505565,0.8990883523415704,11
780.0,-1.2850066419782773,0.8997553944598229,11
784.0,-1.5872674948400578,0.8395609926499698,11
788.0,-1.8573129292247297,0.7808262004258775,11
792.0,-1.9176950630632845,0.7719694565033399,11
796.0,-1.7168749611500724,0.8424427728759833,11
800.0,-1.4193540919641139,0.9572154620258755,11
